RouteID,RouteName,RouteType,Time_s,Speed_kmh,Grade_pct,StopFlag,AuxMultiplier
VECTO-URBAN,EU VECTO Urban Bus,Urban,4429,36.34270833334,3.82096963328456,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4430,37.2,3.69616608796284,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4431,37.2,3.50873263888876,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4432,37.2,3.30206597222212,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4433,37.2,3.15385664682534,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4434,37.2,3.12187789351853,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4435,37.2,3.15632233796297,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4436,37.2,3.19076678240741,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4437,37.2,3.29454210069443,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4438,37.2,3.43161168981478,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4439,37.2,3.60383391203698,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4440,37.2,3.74563368055551,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4441,37.2,3.77668237433865,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4442,37.2,3.72747602513231,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4443,37.2,3.62394386574088,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4444,37.2,3.40258246527801,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4445,37.2,2.88849826388941,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4446,37.2,2.24366319444562,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4447,37.2,1.3103298611124,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4448,37.2,0.115494791668789,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4449,37.2,-1.25633680555402,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4450,32.52,-2.73700520833117,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4451,27.84,-3.86300347222095,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4452,23.16,-4.77133680555417,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4453,18.48,-5.34967013888745,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4454,22.08,-5.91300347222095,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4455,17.4,-6.1871122685181,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4456,12.72,-6.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4457,8.04,-6.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4458,3.36,-6.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4459,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4460,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4461,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4462,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4463,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4464,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4465,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4466,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4467,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4468,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4469,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4470,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4471,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4472,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4473,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4474,0,-6.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4475,0,-6.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4476,3.6,-6.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4477,7.2,-6.28,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4478,10.8,-6.23,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4479,14.4,-6.13333333333333,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4480,18,-5.85,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4481,21.6,-5.5,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4482,25.2,-4.675,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4483,25.7,-3.78611111111095,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4484,25.7,-2.66458333333321,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4485,25.7,-1.64583333333212,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4486,25.7,-0.702777777776646,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4487,25.7,0.212500000000728,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4488,25.7,0.863194444444889,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4489,25.7,1.47013888888941,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4490,25.7,1.88472222222263,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4491,25.7,2.18935185185231,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4492,25.7,2.29255050505037,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4493,25.7,2.22765151515136,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4494,25.7,2.13171296296265,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4495,21.02,2.0082777777774,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4496,16.34,1.90449999999961,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4497,11.66,1.8267222222218,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4498,6.98,1.8,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4499,2.3,1.8,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4500,0,1.8,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4501,0,1.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4502,0,1.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4503,0,1.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4504,0,1.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4505,0,1.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4506,0,1.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4507,0,1.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4508,0,1.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4509,0,1.8,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4510,0,1.8,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4511,3.6,1.8,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4512,7.2,1.75,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4513,10.8,1.709375,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4514,14.4,1.73125,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4515,18,1.759375,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4516,21.6,1.79375,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4517,25.2,1.89166666666667,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4518,25.6,2.11851851851849,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4519,25.6,2.46666666666642,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4520,25.6,2.87777777777737,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4521,25.6,3.29629629629611,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4522,25.6,3.89999999999927,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4523,25.6,4.41111111111022,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4524,25.6,4.92222222222117,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4525,25.6,5.46666666666606,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4526,25.6,5.97222222222153,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4527,25.6,6.38518518518467,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4528,25.6,6.78888888888832,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4529,25.6,7.08888888888796,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4530,25.6,7.32222222222172,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4531,25.6,7.47999999999956,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4532,25.6,7.55555555555534,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4533,25.6,7.56296296296338,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4534,25.6,7.47222222222245,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4535,25.6,7.4129629629632,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4536,25.6,7.32063492063535,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4537,25.6,7.15833333333412,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4538,25.6,6.95555555555638,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4539,25.6,6.7370370370382,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4540,25.6,6.43333333333455,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4541,25.6,6.08888888889269,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4542,25.6,5.69259259259391,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4543,25.6,5.26666666667079,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4544,25.6,4.87777777777992,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4545,25.6,4.37222222222445,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4546,25.6,3.96666666666897,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4547,25.6,3.5111111111135,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4548,25.6,3.10370370370535,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4549,25.6,2.60000000000509,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4550,25.6,2.18888888889414,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4551,25.6,1.6388888888916,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4552,25.6,0.883333333336122,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4553,25.6,0.0777777777806477,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4554,25.6,-0.766666666648962,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4555,25.6,-1.73333333332121,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4556,20.92,-2.72555555554354,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4557,16.24,-3.52888888888301,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4558,11.56,-4.02999999998792,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4559,15.16,-4.64305555555256,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4560,10.48,-4.9844444444323,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4561,5.8,-5.1,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4562,1.12,-5.1,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4563,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4564,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4565,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4566,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4567,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4568,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4569,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4570,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4571,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4572,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4573,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4574,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4575,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4576,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4577,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4578,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4579,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4580,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4581,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4582,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4583,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4584,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4585,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4586,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4587,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4588,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4589,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4590,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4591,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4592,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4593,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4594,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4595,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4596,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4597,0,-5.1,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4598,0,-5.1,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4599,3.6,-5.1,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4600,7.2,-5.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4601,10.8,-5.525,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4602,14.4,-5.8,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4603,18,-6.01666666666667,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4604,21.6,-6.04,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4605,25.2,-5.875,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4606,26,-5.33888888888905,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4607,26,-4.35833333333339,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4608,26,-3.09444444444453,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4609,26,-1.87222222222226,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4610,26,-0.65,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4611,26,0.672222222222263,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4612,26,1.69444444444453,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4613,26,2.45833333333339,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4614,26,2.89513888888887,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4615,26,2.80486111111109,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4616,21.32,2.38166666666657,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4617,16.64,1.80888888888876,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4618,11.96,1.25722222222212,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4619,7.28,0.879999999999563,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4620,2.6,0.652777777777737,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4621,6.2,0.391666666666424,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4622,1.52,0.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4623,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4624,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4625,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4626,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4627,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4628,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4629,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4630,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4631,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4632,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4633,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4634,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4635,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4636,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4637,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4638,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4639,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4640,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4641,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4642,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4643,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4644,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4645,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4646,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4647,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4648,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4649,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4650,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4651,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4652,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4653,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4654,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4655,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4656,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4657,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4658,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4659,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4660,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4661,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4662,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4663,0,0.3,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4664,0,0.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4665,3.6,0.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4666,7.2,0,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4667,10.8,-0.5,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4668,14.4,-1.1,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4669,18,-1.95,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4670,21.6,-3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4671,24.3,-3.875,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4672,24.3,-4.55625,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4673,24.3,-4.946875,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4674,24.3,-4.86875,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4675,24.3,-4.53125,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4676,24.3,-3.6875,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4677,19.62,-2.75500000000029,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4678,23.22,-1.66500000000015,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4679,18.54,-0.505000000000291,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4680,13.86,0.494999999999709,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4681,9.18,0.9,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4682,4.5,0.9,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4683,0,0.9,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4684,0,0.9,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4685,0,0.9,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4686,0,0.9,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4687,0,0.9,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4688,0,0.9,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4689,0,0.9,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4690,0,0.9,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4691,0,0.9,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4692,0,0.9,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4693,0,0.9,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4694,0,0.9,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4695,0,0.9,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4696,0,0.9,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4697,3.6,0.9,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4698,7.2,1.2,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4699,10.8,1.7,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4700,14.4,2.3,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4701,18,3.05,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4702,21.6,3.8,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4703,25.2,4.35,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4704,28.8,4.68,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4705,31.2,4.58333333333339,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4706,31.2,4,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4707,31.2,3.06666666666661,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4708,31.2,2.06666666666642,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4709,31.2,0.799999999999636,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4710,31.2,-0.466666666667152,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4711,31.2,-1.61666666666697,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4712,31.2,-2.60000000000073,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4713,31.2,-3.36666666666752,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4714,31.2,-3.9333333333343,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4715,31.2,-4.24000000000022,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4716,31.2,-4.20555555555535,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4717,31.2,-3.93333333333267,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4718,26.52,-3.3883333333329,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4719,30.12,-2.7391666666661,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4720,30.3,-1.7783333333311,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4721,30.3,-0.794999999997526,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4722,30.3,0.38833333333605,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4723,30.3,1.48583333333481,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4724,30.3,2.4550000000032,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4725,30.3,3.33458333333419,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4726,30.3,3.85541666666759,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4727,30.3,4.06843749999975,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4728,30.3,3.92645833333281,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4729,30.3,3.43208333333223,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4730,30.3,2.51124999999884,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4731,30.3,1.09041666666544,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4732,25.62,-0.191666666671517,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4733,20.94,-1.48500000000495,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4734,16.26,-2.55916666666926,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4735,11.58,-3.29166666667152,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4736,6.9,-3.90250000000233,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4737,2.22,-4.05833333333794,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4738,5.82,-4.28166666667094,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4739,1.14,-4.4,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4740,0,-4.4,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4741,0,-4.4,1,1.1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4742,0,-4.4,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4743,3.6,-4.4,0,1
VECTO-URBAN,EU VECTO Urban Bus,Urban,4744,7.2,-4.7,0,1
